time_added,stage,stage_number,istitute_name,miur_code,pat_code,timetable_type,valore,valore_tot,valore_d,anno_scol,institute_miurcode,anno_corso,id_scuola
1640991603000,High School,4,"ISTITUTO DI ISTRUZIONE ""LA ROSA BIANCA"" - CAVALESE",TNIS00100P,220509501,Morning,0.0160513643659711,623.0,10.0,2020-21,TNIS00100P,5,29785
1640991603000,High School,4,"ISTITUTO DI ISTRUZIONE ""LA ROSA BIANCA"" - CAVALESE",TNIS00100P,220509501,Morning,0.0160513643659711,623.0,10.0,2020-21,TNIS00100P,1,29786
1640991603000,High School,4,"ISTITUTO DI ISTRUZIONE ""LA ROSA BIANCA"" - CAVALESE",TNIS00100P,220509501,Morning,0.0160513643659711,623.0,10.0,2020-21,TNIS00100P,2,29786
1640991603000,High School,4,"ISTITUTO DI ISTRUZIONE ""LA ROSA BIANCA"" - CAVALESE",TNIS00100P,220509501,Morning,0.0160513643659711,623.0,10.0,2020-21,TNIS00100P,3,29786
1640991603000,High School,4,"ISTITUTO DI ISTRUZIONE ""LA ROSA BIANCA"" - CAVALESE",TNIS00100P,220509501,Morning,0.0160513643659711,623.0,10.0,2020-21,TNIS00100P,4,29786
1640991603000,High School,4,"ISTITUTO DI ISTRUZIONE ""LA ROSA BIANCA"" - CAVALESE",TNIS00100P,220509501,Morning,0.0160513643659711,623.0,10.0,2020-21,TNIS00100P,5,29786
1640991603000,High School,4,"ISTITUTO DI ISTRUZIONE ""LA ROSA BIANCA"" - CAVALESE",TNIS00100P,220509501,Morning,0.0160513643659711,623.0,10.0,2020-21,TNIS00100P,1,29787
1640991603000,High School,4,"ISTITUTO DI ISTRUZIONE ""LA ROSA BIANCA"" - CAVALESE",TNIS00100P,220509501,Morning,0.0160513643659711,623.0,10.0,2020-21,TNIS00100P,2,29787
1640991603000,High School,4,"ISTITUTO DI ISTRUZIONE ""LA ROSA BIANCA"" - CAVALESE",TNIS00100P,220509501,Morning,0.0160513643659711,623.0,10.0,2020-21,TNIS00100P,3,29787
1640991603000,High School,4,"ISTITUTO DI ISTRUZIONE ""LA ROSA BIANCA"" - CAVALESE",TNIS00100P,220509501,Morning,0.0160513643659711,623.0,10.0,2020-21,TNIS00100P,4,29787
1640991603000,High School,4,"ISTITUTO DI ISTRUZIONE ""LA ROSA BIANCA"" - CAVALESE",TNIS00100P,220509501,Morning,0.0160513643659711,623.0,10.0,2020-21,TNIS00100P,5,29787
1640991603000,High School,4,"ISTITUTO DI ISTRUZIONE ""LA ROSA BIANCA"" - CAVALESE",TNIS00100P,220509501,Morning,0.0160513643659711,623.0,10.0,2020-21,TNIS00100P,1,29788
1640991603000,High School,4,"ISTITUTO DI ISTRUZIONE ""LA ROSA BIANCA"" - CAVALESE",TNIS00100P,220509501,Morning,0.0160513643659711,623.0,10.0,2020-21,TNIS00100P,2,29788
1640991603000,High School,4,"ISTITUTO DI ISTRUZIONE ""LA ROSA BIANCA"" - CAVALESE",TNIS00100P,220509501,Morning,0.0160513643659711,623.0,10.0,2020-21,TNIS00100P,3,29788
1640991603000,High School,4,"ISTITUTO DI ISTRUZIONE ""LA ROSA BIANCA"" - CAVALESE",TNIS00100P,220509501,Morning,0.0160513643659711,623.0,10.0,2020-21,TNIS00100P,4,29788
1640991603000,High School,4,"ISTITUTO DI ISTRUZIONE ""LA ROSA BIANCA"" - CAVALESE",TNIS00100P,220509501,Morning,0.0160513643659711,623.0,10.0,2020-21,TNIS00100P,5,29788
1640991603000,High School,4,"ISTITUTO DI ISTRUZIONE ""LA ROSA BIANCA"" - CAVALESE",TNIS00100P,220509501,Morning,0.0160513643659711,623.0,10.0,2020-21,TNIS00100P,1,29789
1640991603000,High School,4,"ISTITUTO DI ISTRUZIONE ""LA ROSA BIANCA"" - CAVALESE",TNIS00100P,220509501,Morning,0.0160513643659711,623.0,10.0,2020-21,TNIS00100P,2,29789
